Object	RA	e_RA	Dec	e_Dec	Distance	e_Distance	FeH	e_FeH	Parallax	e_Parallax	Tspec	e_Tspec	logg	e_logg
1.60806369438579E+018	214.78460324602	1.58055555555556E-08	53.41022876342	1.56666666666667E-08	555.822693	20.060211	-0.0115	0	1.7641	0.0666	3801.4885	0	4.6948	0
1.60783918785635E+018	214.62822602138	8.38888888888889E-09	51.93973951169	0.000000009	517.508179	8.79286200000001	-0.5164	0	1.8983	0.0366	3757.0481	0	4.4528	0
1.6079700941627E+018	215.7997957098	4.08333333333333E-08	52.65956169	3.84166666666667E-08	583.793274	61.125549	nan	0	1.7108	0.1686	nan	0	nan	0
1.6078802778073E+018	213.79372895161	2.98055555555556E-08	52.11333487632	3.08055555555556E-08	920.173767	115.574919	-0.9612	0	1.1114	0.1346	3424.4509	0	4.4475	0
1.60493207481564E+018	215.55622066529	2.66944444444444E-08	52.23868822466	2.98333333333333E-08	1007.88367	106.2903745	-0.5527	0	0.9565	0.1294	3633.5916	0	4.8784	0
1.60493420512033E+018	215.64742857012	3.12777777777778E-08	52.32436567283	3.51388888888889E-08	566.079285	42.09668	-0.2189	0	1.7402	0.1511	3354.2666	0	4.9343	0
1.60493472051555E+018	215.67511245803	5.51111111111111E-08	52.35633362966	5.93888888888889E-08	590.96167	108.5523985	nan	0	1.7456	0.2603	nan	0	nan	0
1.60783114767764E+018	215.09392286402	2.01944444444444E-08	52.00784713141	2.40555555555556E-08	1515.07825	294.785825	-0.1905	0	0.6426	0.106	5133.1353	0	3.81	0
1.60809506053139E+018	213.36427439714	2.59444444444444E-08	52.58454026911	3.08888888888889E-08	734.035461	73.195984	-0.6738	0	1.3429	0.1319	3610.5259	0	4.7285	0
1.60809344992004E+018	213.38833178467	1.36111111111111E-08	52.50802551906	1.45277777777778E-08	398.108398	9.04556299999999	-0.5774	0	2.5176	0.0645	7400.8364	0	3.9025	0
1.60493420941546E+018	215.64828354021	0.0000000175	52.32376499954	1.93611111111111E-08	505.22879	25.3327485	-0.5942	0	1.9557	0.084	3637.4336	0	4.7125	0
1.60806314462997E+018	214.90224365576	2.09444444444444E-08	53.39688459888	1.84722222222222E-08	894.028564	62.5970155	-0.6245	0	1.0825	0.081	3724.198	0	4.5914	0
1.60796377626672E+018	215.79020805808	1.60833333333333E-08	52.57724917282	1.56388888888889E-08	1282.53137	122.45465	-0.1698	0	0.7776	0.0675	4195.062	0	4.4693	0
1.60792635851164E+018	215.32495884287	1.36388888888889E-08	52.09135480615	1.39722222222222E-08	206.774872	2.75833899999999	nan	0	4.7903	0.0643	nan	0	nan	0
1.60787626201398E+018	213.89654575667	1.59444444444444E-08	52.06195625223	0.00000001725	592.462769	23.534332	-0.7691	0	1.6465	0.0728	3640.8457	0	4.5967	0
1.60806386188919E+018	214.8129432699	2.55555555555556E-08	53.411463459	0.00000002475	1693.66479	464.82782	-1.0141	0	0.605	0.1056	4313.0356	0	4.8112	0
1.60812502222334E+018	213.3649301299	0.000000023	52.8087189504	2.41666666666667E-08	80.4804306	0.68561175	nan	0	12.3657	0.1035	nan	0	nan	0
1.60841948947576E+018	215.37731064829	6.31111111111111E-08	53.24882808909	6.50833333333333E-08	422.272888	48.2673495	nan	0	2.3654	0.2698	nan	0	nan	0
1.60837031639528E+018	215.55270400947	3.41666666666667E-08	53.13827953997	4.42222222222222E-08	1014.25806	206.823854	-0.4931	0	0.959	0.1702	3560.8621	0	4.2696	0
1.60782784914271E+018	214.93865436843	1.15277777777778E-08	51.96770545586	0.00000001275	2330.10278	304.5957	-1.2015	0	0.4013	0.0528	5838.7549	0	4.6586	0
1.60797164464679E+018	215.80264975718	9.86111111111111E-09	52.75708401247	9.22222222222222E-09	802.702209	30.756622	0.4653	0	1.2153	0.0432	4470.5757	0	4.6073	0
1.60806936374349E+018	213.63816023466	2.72222222222222E-09	52.20162599276	2.94444444444444E-09	746.247742	6.9415285	-0.4373	0	1.3137	0.0122	5939.2646	0	4.1946	0
1.60809296888372E+018	213.41316930287	1.03333333333333E-08	52.44377590447	1.07777777777778E-08	1887.07056	176.54578	-0.717	0	0.5205	0.0474	5169.3467	0	4.6517	0
1.6078311133179E+018	215.08193064395	9.86111111111111E-09	52.00039389903	1.13888888888889E-08	2219.1311	285.53467	-0.2373	0	0.4277	0.0512	5581.3638	0	4.546	0
1.60806125484437E+018	215.02686475965	1.29722222222222E-08	53.37571003638	1.09444444444444E-08	63.3003769	0.169244800000001	nan	0	15.7716	0.0484	nan	0	nan	0
1.6078188125315E+018	214.49510549296	2.08055555555556E-08	51.9354250434	2.45555555555556E-08	166.762451	2.3164065	nan	0	5.952	0.0916	nan	0	nan	0
1.60783362157876E+018	215.00797730584	8.55555555555556E-09	51.98149630976	9.80555555555556E-09	489.50824	11.5704495	0.1375	0	2.0111	0.0411	4267.1079	0	4.654	0
1.60806317898971E+018	214.87140331926	3.38888888888889E-09	53.40535195876	0.00000000325	423.974182	2.677414	0.0315	0	2.329	0.0139	4918.4204	0	4.562	0
1.60783880989923E+018	214.70629450932	2.55555555555556E-09	51.93771987381	2.61111111111111E-09	948.978455	11.2229615	-0.4412	0	1.0275	0.0114	5460.854	0	4.1023	0
1.60495898278682E+018	215.75218683457	1.33333333333333E-08	52.46044058232	1.38611111111111E-08	1903.00732	255.031675	-0.795	0	0.5086	0.0587	4881.5166	0	4.6874	0
1.60796985794041E+018	215.80571310596	3.41666666666667E-09	52.62632565135	3.27777777777778E-09	668.507629	5.63604700000002	-0.0913	0	1.472	0.0146	5460.1948	0	4.4617	0
1.60807049761484E+018	213.57218480105	1.95277777777778E-08	52.25240844788	2.08888888888889E-08	875.031738	66.962921	-0.1664	0	1.0921	0.0894	4060.363	0	4.703	0
1.60492558512112E+018	215.39063740481	9.55555555555556E-09	52.12056006123	1.08333333333333E-08	1158.41943	69.5639	-0.2241	0	0.8403	0.047	4877.3701	0	4.5245	0
1.60806046457039E+018	215.07279922322	0.0000000145	53.36592280249	1.35555555555556E-08	3267.54053	567.412355	-0.6619	0	0.257	0.0582	5916.1826	0	4.0286	0
1.60786622897039E+018	214.15955421576	4.02777777777778E-09	51.97672359488	4.38888888888889E-09	346.084473	2.3424225	nan	0	2.8595	0.0179	nan	0	nan	0
1.60788162213314E+018	213.66374006649	5.22222222222222E-09	52.18000965913	5.27777777777778E-09	1054.28601	23.65271	-0.0761	0	0.9182	0.0221	5657.2354	0	4.5562	0
1.60782833017907E+018	214.78305749502	7.63888888888889E-09	51.94199049469	0.00000000825	149.476288	0.905288999999996	-0.284	0	6.6453	0.0359	3400.8435	0	4.6603	0
1.60787701792822E+018	213.87689829198	2.39444444444444E-08	52.06547267827	2.60277777777778E-08	1060.724	154.293822	-0.622	0	0.9577	0.1096	3641.8074	0	4.5892	0
1.60797067827828E+018	215.81288403474	6.09166666666667E-08	52.69602277886	5.39722222222222E-08	1030.33289	198.2464295	nan	0	0.9284	0.2454	nan	0	nan	0
1.60781874381202E+018	214.5215974361	1.29444444444444E-08	51.93178686052	1.24722222222222E-08	494.785156	11.856857	nan	0	2.0057	0.0549	nan	0	nan	0
1.60781970158764E+018	214.43372385224	3.82777777777778E-08	51.93607194433	3.82222222222222E-08	427.193695	23.8304295	0.0075	0	2.3169	0.1602	3168.3284	0	4.9581	0
1.60809506482775E+018	213.35407681505	0.00000000525	52.57772697771	6.13888888888889E-09	1059.11865	23.6002199999999	-0.6501	0	0.9223	0.0254	5337.9976	0	4.4224	0
1.60824662563306E+018	214.58996045688	8.66666666666667E-09	53.42996073789	0.00000000825	1162.297	47.4590449999999	-0.2153	0	0.8403	0.0368	5008.0005	0	4.6458	0
1.60787701792822E+018	213.87237272645	1.11666666666667E-08	52.06594804563	1.19722222222222E-08	669.300781	22.027405	-0.9913	0	1.4662	0.0504	3895.3318	0	4.2206	0
1.60806118182959E+018	215.03406827236	2.18055555555556E-08	53.37823393041	1.88055555555556E-08	2345.68115	436.49524	-0.7377	0	0.3797	0.0826	4854.7197	0	4.6773	0
1.60818326197945E+018	213.58584397976	0.0000000275	53.13297440433	2.52222222222222E-08	434.34021	25.402664	-0.663	0	2.3172	0.1123	3181.1436	0	4.2795	0
1.60806142664305E+018	214.98452880605	2.33055555555556E-08	53.38967917346	2.03888888888889E-08	531.717529	27.9217075	-0.4679	0	1.8684	0.0894	3609.5229	0	4.3181	0
1.60797343135319E+018	215.80122654934	4.28888888888889E-08	52.80300076796	4.13055555555556E-08	639.826477	83.247711	-0.0358	0	1.5602	0.1953	3379.1292	0	4.2247	0
1.60786598845222E+018	214.20480496161	6.40555555555556E-08	51.9642718522	7.01111111111111E-08	430.714966	56.531799	nan	0	2.4529	0.2829	nan	0	nan	0
1.6078386037408E+018	214.71860382461	4.73333333333333E-08	51.93375594214	4.66388888888889E-08	679.856079	90.2296145	nan	0	1.4934	0.2038	nan	0	nan	0
1.60492558082504E+018	215.40391655269	8.11111111111111E-09	52.12270456904	8.72222222222222E-09	404.946838	7.26602149999999	-0.68	0	2.4598	0.04	3641.2876	0	4.431	0
1.6078277761285E+018	214.89714080356	2.65277777777778E-08	51.95375980089	2.72222222222222E-08	166.620224	3.138023	-0.1698	0	5.9798	0.1199	3178.436	0	5.0122	0
1.60783361728169E+018	215.01101968959	5.16666666666667E-08	51.97596823201	5.73611111111111E-08	622.793762	77.469513	nan	0	1.6305	0.2318	nan	0	nan	0
1.60496087257242E+018	215.79290731397	2.27777777777778E-09	52.53346761968	2.33333333333333E-09	565.086426	3.54898050000003	-0.7074	0	1.7414	0.0099	5847.3066	0	4.3133	0
1.60788052262152E+018	213.74363303639	1.05555555555556E-08	52.12554536734	1.12777777777778E-08	2132.2417	198.936215	-0.7923	0	0.4471	0.0486	5438.7388	0	4.6071	0
1.60823679874785E+018	214.17029171282	1.78611111111111E-08	53.39174461982	1.87222222222222E-08	439.717499	15.664505	-0.3539	0	2.244	0.0782	3562.4751	0	4.6508	0
1.60797813863733E+018	215.74684271588	1.33333333333333E-08	52.93888126312	1.36388888888889E-08	3162.05444	546.975345	-1.7152	0	0.2846	0.0592	6412.9678	0	4.5575	0
1.60783362157876E+018	215.02118109869	0.000000022	51.97782949666	2.42222222222222E-08	322.298553	11.4174805	0.0594	0	3.0523	0.1022	3316.2339	0	4.8678	0
1.60812512530256E+018	213.35078714377	4.50277777777778E-08	52.80273365398	4.92222222222222E-08	651.960999	76.331665	nan	0	1.4689	0.2032	nan	0	nan	0
1.60786420174581E+018	213.96783958352	0.000000005	52.02534277167	5.47222222222222E-09	903.006531	19.5095215	-0.8288	0	1.0811	0.0224	5093.457	0	4.4094	0
1.60812488478438E+018	213.34304768197	2.91111111111111E-08	52.77340455116	3.18333333333333E-08	333.634857	12.740906	0.0305	0	2.9677	0.1305	3171.6174	0	4.9519	0
1.60813674319036E+018	213.61515242562	2.63888888888889E-09	53.16070828089	2.72222222222222E-09	379.360748	1.59423799999999	-0.1652	0	2.6103	0.0114	6686.7578	0	4.1484	0
1.60781877817176E+018	214.53735793301	3.55555555555556E-09	51.92687285623	3.44444444444444E-09	417.87561	2.54621850000001	0.431	0	2.3668	0.0149	4447.0742	0	4.4687	0
1.60818312883716E+018	213.5525975983	1.71666666666667E-08	53.11108483706	1.55555555555556E-08	405.691071	11.0770565	-0.2633	0	2.4317	0.0683	3462.6013	0	4.5831	0
1.60496083821268E+018	215.78856809491	1.10833333333333E-08	52.51363071634	0.00000001025	2040.53308	182.717225	-1.1443	0	0.4632	0.0443	5315.1538	0	4.3975	0
1.60836702215643E+018	215.63385309077	4.94444444444445E-09	53.08340527362	6.19444444444444E-09	742.137817	12.724579	0.4928	0	1.3255	0.0248	4890.1558	0	4.5794	0
1.60496135360876E+018	215.8077491741	9.02777777777778E-09	52.57185978427	8.55555555555556E-09	1596.79651	97.788085	-1.8696	0	0.6078	0.0365	5831.2144	0	4.5211	0
1.60824848105892E+018	214.30040960262	8.52777777777778E-09	53.41602342325	0.00000000875	1528.51636	86.44745	-0.373	0	0.6297	0.0378	5152.1182	0	4.5893	0
1.6081251295988E+018	213.34610077793	3.36388888888889E-08	52.79731350343	3.44444444444444E-08	1184.94617	162.223935	-0.8169	0	0.8522	0.1485	3513.3413	0	4.6292	0
1.60782778042324E+018	214.89937547443	2.36111111111111E-09	51.95124756654	0.0000000025	168.862534	0.324424499999992	0.299	0	5.9004	0.0108	5921.4888	0	4.227	0
1.60786904646894E+018	214.09356504234	6.80555555555556E-09	51.98540870398	7.77777777777778E-09	215.521423	1.542633	nan	0	4.6064	0.0301	nan	0	nan	0
1.60818312883716E+018	213.55097332357	4.30555555555556E-09	53.11203265727	4.16666666666667E-09	477.632629	3.63230899999999	-0.2971	0	2.0656	0.0178	5106.0498	0	4.5744	0
1.60809993961427E+018	213.33240689098	1.36944444444444E-08	52.66579952866	1.46666666666667E-08	1400.35449	108.99823	0.0601	0	0.6978	0.061	4396.7061	0	4.6523	0
1.60797356879214E+018	215.80253146468	1.35833333333333E-08	52.82391573709	1.44166666666667E-08	533.636963	16.779938	-0.022	0	1.842	0.0612	3884.0935	0	4.69	0
1.60810004698979E+018	213.33142791715	1.05277777777778E-08	52.69707177712	1.11944444444444E-08	519.69104	10.9803465	nan	0	1.892	0.0479	nan	0	nan	0
1.60797335833793E+018	215.8135951583	3.93055555555556E-08	52.78487880258	3.58888888888889E-08	590.435547	57.6398925	-0.1136	0	1.6697	0.1624	3394.9695	0	4.1419	0
1.60797071263821E+018	215.82384718632	0.0000000765	52.71859784476	0.0000000675	607.302246	137.7494505	nan	0	1.6848	0.3105	nan	0	nan	0
1.60788134725523E+018	213.70037793676	0.00000001275	52.14476841173	1.33611111111111E-08	1244.31665	96.6889649999999	-0.8	0	0.7822	0.0583	4838.0005	0	4.6953	0
1.60806122048464E+018	215.04707925275	1.53333333333333E-08	53.38235247326	1.47222222222222E-08	352.26123	7.43876649999999	-0.478	0	2.7978	0.0612	3517.6973	0	4.5365	0
1.60806441594029E+018	214.92700889895	1.33611111111111E-08	53.40750156869	1.23055555555556E-08	2491.8811	319.8855	-0.8369	0	0.368	0.0527	5486.0918	0	4.625	0
1.60797071263803E+018	215.8251929298	3.55833333333333E-08	52.72294765748	3.11111111111111E-08	1126.98535	181.200773	-1.346	0	0.854	0.1434	3720.25	0	4.6069	0
1.6080753079782E+018	213.41927405003	3.18611111111111E-08	52.4021944065	3.34166666666667E-08	476.377655	29.919083	-0.1223	0	2.0721	0.1422	3329.5212	0	4.9214	0
1.60824655691358E+018	214.62917807454	4.86111111111111E-09	53.43717189803	0.00000000475	868.793274	18.3992005	-0.2352	0	1.1276	0.0213	5280.0337	0	4.4614	0
1.6080696386214E+018	213.5857080353	1.48333333333333E-08	52.22279087679	1.54444444444444E-08	202.681976	2.5945815	-0.114	0	4.905	0.0679	3368.2832	0	4.9052	0
1.60823085021699E+018	213.68070328761	0.00000004675	53.21223723147	4.35833333333333E-08	832.267517	152.489988	nan	0	1.2691	0.1985	nan	0	nan	0
1.60804861046067E+018	215.2136175122	3.27777777777778E-09	53.33495702747	3.16666666666667E-09	342.099548	1.58990449999999	0.0742	0	2.893	0.0138	4408.7549	0	4.3983	0
1.60808705900872E+018	213.40364520071	6.05555555555556E-09	52.42229944271	6.52777777777778E-09	714.70575	11.070862	-0.3129	0	1.3735	0.0281	4738.8062	0	4.6211	0
1.60817433274413E+018	213.38912572359	1.34166666666667E-08	52.92473898478	1.30833333333333E-08	1642.06604	152.073245	-0.3722	0	0.6027	0.0574	5081.2495	0	4.615	0
1.608069187649E+018	213.60208980897	4.95555555555556E-08	52.20828783917	5.57777777777778E-08	741.096252	264.9628895	nan	0	1.4703	0.2285	nan	0	nan	0
1.60837049248998E+018	215.55058389479	5.37777777777778E-08	53.16174228781	6.62777777777778E-08	315.09726	29.3352815	nan	0	3.2604	0.2632	nan	0	nan	0
1.60812533575722E+018	213.34865740566	2.33333333333333E-09	52.83188446907	2.33333333333333E-09	280.67395	0.689819499999999	0.0797	0	3.5376	0.0102	5176.2358	0	4.5902	0
1.60797060955879E+018	215.82976480765	2.99444444444444E-08	52.68946337047	2.96111111111111E-08	264.188171	8.62013250000001	-0.307	0	3.7749	0.1239	3277.522	0	4.9752	0
1.6083715920016E+018	215.48118327552	6.20277777777778E-08	53.20915266811	0.0000000645	173.666611	8.1488495	nan	0	5.7221	0.2766	nan	0	nan	0
1.60806891706689E+018	213.64341068616	0.00000000725	52.17769045658	7.41666666666667E-09	672.331116	15.3547365	0.0089	0	1.4642	0.0311	4507.3755	0	4.5489	0
1.60836567783054E+018	215.70116904725	1.85833333333333E-08	53.02158989533	0.00000002525	471.494507	19.6595765	-0.3769	0	2.1074	0.0889	4327.8999	0	4.3497	0
1.60782681835058E+018	214.76628358745	7.11111111111111E-09	51.92900441815	7.19444444444444E-09	436.277405	5.1720425	nan	0	2.2616	0.031	nan	0	nan	0
1.60836588398897E+018	215.69080465754	5.52777777777778E-09	53.03568972683	6.08333333333333E-09	1467.98853	54.96826	-0.059	0	0.6557	0.0255	5798.5259	0	3.8819	0
1.60806414106238E+018	214.78449077579	1.16388888888889E-08	53.43038647102	1.11388888888889E-08	64.8478699	0.198783850000005	-0.4619	0	15.3691	0.0483	3050.3889	0	5.1437	0
1.60806321334945E+018	214.88068688905	1.51388888888889E-08	53.41860824709	0.000000014	1150.8783	73.95276	-0.2004	0	0.8233	0.0598	4408.3315	0	4.504	0
1.608366815998E+018	215.65787958769	1.64722222222222E-08	53.07232346584	1.91944444444444E-08	739.267273	42.9552	-0.8956	0	1.3096	0.0796	3609.2495	0	4.4522	0
1.60493386581807E+018	215.69155515635	1.13888888888889E-08	52.33445995141	1.23055555555556E-08	1399.12964	97.8919649999999	-0.3715	0	0.7042	0.0549	4765.5967	0	4.6375	0
1.60817505429864E+018	213.42971605709	1.43888888888889E-08	52.99366726355	1.43888888888889E-08	1074.05249	60.910245	0.253	0	0.898	0.0601	4318.1172	0	4.5723	0
1.60797655379364E+018	215.80405008091	3.69722222222222E-08	52.84881816814	3.78888888888889E-08	651.03479	59.031311	-0.674	0	1.5181	0.1732	3309.0977	0	4.6904	0
1.60842285243531E+018	215.29139448948	8.36666666666667E-08	53.30833797647	8.58055555555556E-08	506.133759	128.8203735	nan	0	2.1583	0.3671	nan	0	nan	0
1.60782815838036E+018	214.83576976815	1.87222222222222E-08	51.93546027698	1.92222222222222E-08	1654.84692	220.033815	-0.9478	0	0.5908	0.0835	5078.3242	0	4.7357	0
1.60786515952236E+018	214.25491000793	3.28055555555556E-08	51.94486108516	3.34444444444444E-08	1043.67993	160.442961	-0.2745	0	0.9384	0.1422	3560.3618	0	4.7474	0
1.60841852740421E+018	215.47740896392	0.000000007	53.21437496595	8.02777777777778E-09	1793.09192	115.656675	-0.9541	0	0.5386	0.0326	5947.3755	0	4.6149	0
1.60842278801175E+018	215.31880215452	0.00000001475	53.2969767665	1.46666666666667E-08	460.183838	14.0023955	-0.4635	0	2.131	0.0649	3633.5916	0	4.6401	0
1.60812512959879E+018	213.33811504713	7.19444444444444E-09	52.81011125279	7.38888888888889E-09	3013.10303	279.879025	-0.4211	0	0.3076	0.0324	5590.2354	0	3.5933	0
1.60817508865838E+018	213.44158670117	6.22222222222222E-09	53.01066576205	6.05555555555556E-09	1714.41125	69.28265	-0.8643	0	0.5544	0.0258	5565.0962	0	4.3345	0
1.60797655808938E+018	215.80707805114	2.63055555555556E-08	52.8430796427	2.71111111111111E-08	800.490723	83.2661135	-0.2215	0	1.2381	0.1202	3579.1162	0	4.8148	0
1.60806084252751E+018	215.08599081341	1.08055555555556E-08	53.37773284708	9.19444444444444E-09	1531.28479	92.691955	-0.9697	0	0.6395	0.0408	5132.3745	0	4.5211	0
1.60807066941354E+018	213.54492227035	2.50277777777778E-08	52.25061947807	2.67222222222222E-08	1120.60767	158.9656695	-0.3745	0	0.8844	0.115	4483.8066	0	4.4431	0
1.60492592871851E+018	215.50779469003	3.05555555555556E-09	52.17139262919	3.13888888888889E-09	1053.65503	16.0977800000001	nan	0	0.9231	0.014	nan	0	nan	0
1.60806059771404E+018	215.11599959958	2.53055555555556E-08	53.37001784905	2.43611111111111E-08	860.799377	90.20105	-0.4801	0	1.1606	0.1051	3701.1726	0	4.85	0
1.60782812402062E+018	214.85768903383	1.24166666666667E-08	51.93732775457	0.00000001275	2283.70264	255.596805	-0.6581	0	0.4153	0.055	5363.312	0	4.5227	0
1.60824930569264E+018	214.5076753704	2.09722222222222E-08	53.44137556608	2.14722222222222E-08	224.839798	4.59603150000001	-0.1955	0	4.413	0.0947	3326.7239	0	4.9506	0
1.60787715107109E+018	213.82955378978	2.92777777777778E-08	52.06946607226	3.47222222222222E-08	1214.0426	202.635405	nan	0	0.8246	0.1353	nan	0	nan	0
1.60786515952236E+018	214.2444125564	2.44722222222222E-08	51.94487493862	2.75555555555556E-08	119.260941	1.6450615	-0.2959	0	8.3798	0.1092	3076.179	0	5.0873	0
1.60781582323426E+018	214.54621214422	8.94444444444444E-09	51.91688558792	0.00000000875	439.49469	6.68048099999999	-0.0729	0	2.2471	0.0378	3775.2256	0	4.5525	0
1.60842306288965E+018	215.28510536675	1.42777777777778E-08	53.3137850928	0.00000001375	732.726929	36.557068	0.0796	0	1.3387	0.0605	4217.8311	0	4.6636	0
1.60495877233244E+018	215.76278270469	0.00000003725	52.42702596655	3.75555555555556E-08	587.026245	58.563843	-1.1451	0	1.7229	0.162	3315.2637	0	4.6024	0
1.6080871277282E+018	213.38856816521	3.02777777777778E-09	52.43319282776	0.00000000325	2847.54272	123.33545	-0.2519	0	0.3248	0.0141	6582.7056	0	3.8469	0
1.60804857610093E+018	215.23391603532	9.58333333333334E-09	53.33405574302	9.36111111111111E-09	920.774963	31.2284545	0.2254	0	1.0691	0.0404	4550.5049	0	4.554	0
1.60495877662839E+018	215.76117061145	1.07777777777778E-08	52.42329567843	1.10833333333333E-08	938.338379	40.8948975	-0.3813	0	1.033	0.0471	4459.9517	0	4.6559	0
1.60786578229379E+018	214.16571696961	1.26944444444444E-08	51.95838771034	1.39166666666667E-08	1221.90002	74.93109	-0.3369	0	0.7921	0.0566	4473.8018	0	4.6178	0
1.60804857180724E+018	215.23475905293	1.04722222222222E-08	53.33433635172	1.00833333333333E-08	960.111206	35.8802185	nan	0	1.0141	0.0435	nan	0	nan	0
1.6079772109244E+018	215.79456145659	1.59444444444444E-08	52.88663680806	1.66944444444444E-08	237.430466	3.73391700000001	-0.3552	0	4.1607	0.073	3404.2468	0	4.909	0
1.60817264911695E+018	213.34941725301	1.98055555555556E-08	52.85999677846	1.91666666666667E-08	654.403809	34.3467105	-1.0905	0	1.4965	0.0862	3654.3103	0	4.5097	0
1.6080980154689E+018	213.32535921855	2.43888888888889E-08	52.59565192632	2.72777777777778E-08	271.898407	8.9307555	-0.3716	0	3.6473	0.1144	3347.7451	0	4.9596	0
1.60788117545446E+018	213.67274409187	7.07777777777778E-08	52.15066855356	8.07777777777778E-08	447.457581	80.613663	nan	0	2.3165	0.3339	nan	0	nan	0
1.60809406409893E+018	213.35654222297	5.20555555555556E-08	52.49390816408	5.09722222222222E-08	583.978577	88.737961	nan	0	1.7646	0.239	nan	0	nan	0
1.6082373828634E+018	214.09207418561	1.65555555555556E-08	53.38722085196	1.74444444444444E-08	257.045807	4.344765	-0.2216	0	3.8508	0.0744	3470.1655	0	4.8788	0
1.60783898169792E+018	214.61679014798	1.30555555555556E-08	51.91537790855	1.21111111111111E-08	3707.5979	639.80762	-0.7588	0	0.2314	0.0525	5732.6968	0	4.5567	0
1.60783063228152E+018	215.02254364303	4.48888888888889E-08	51.96495635675	5.08055555555556E-08	485.985626	50.010971	nan	0	2.0725	0.2037	nan	0	nan	0
1.60806149106724E+018	215.00452161449	0.00000005325	53.40130193324	4.86388888888889E-08	328.994537	22.913986	nan	0	3.0214	0.2086	nan	0	nan	0
1.60492592871851E+018	215.50327030196	1.62222222222222E-08	52.16287460273	1.63333333333333E-08	366.457123	13.1441345	-0.3817	0	2.7167	0.0734	3601.2021	0	4.5654	0
1.60818099423669E+018	213.45175164872	4.86666666666667E-08	53.03237865591	4.58611111111111E-08	620.69397	71.376831	nan	0	1.6478	0.195	nan	0	nan	0
1.60826026215315E+018	214.26040233385	4.86388888888889E-08	53.4216259081	5.24166666666667E-08	857.706604	155.9763805	nan	0	1.1719	0.2295	nan	0	nan	0
1.60493400325703E+018	215.72030714697	3.06944444444445E-08	52.35839641034	0.00000003075	565.917053	46.0145875	-1.1878	0	1.7868	0.135	3384.8271	0	4.4978	0
1.60797817299707E+018	215.77131549256	2.35277777777778E-08	52.93831741487	0.00000002525	899.896301	85.0735475	-0.2821	0	1.0981	0.1099	3645.5759	0	4.3901	0
1.60783169743345E+018	215.19915988832	0.0000000205	52.01428597761	2.34166666666667E-08	586.744385	34.4217225	-1.176	0	1.6846	0.1031	3562.8958	0	4.4179	0
1.6078187094523E+018	214.50030143595	9.77777777777778E-09	51.91501345607	9.69444444444444E-09	165.36467	1.07106	-0.2065	0	6.0051	0.0417	3430.2217	0	4.8911	0
1.60837124840423E+018	215.54690642637	6.22222222222222E-09	53.17628900352	0.00000000775	620.27063	12.451141	0.4423	0	1.5918	0.0309	4552.104	0	4.5919	0
1.60493122011822E+018	215.56420305918	3.94722222222222E-08	52.20442422528	4.47777777777778E-08	602.572449	59.429535	-0.0045	0	1.6698	0.1878	3235.7288	0	4.5324	0
1.6082501646861E+018	214.40434235506	1.15277777777778E-08	53.44004408618	0.00000001175	236.563843	2.75213649999999	0.0543	0	4.1875	0.0511	3463.0728	0	4.7984	0
1.60809990955084E+018	213.31187348644	2.36111111111111E-08	52.67437604621	2.51944444444444E-08	1056.57922	111.769103	-0.7511	0	0.9545	0.1079	3762.0364	0	4.231	0
1.6049332774065E+018	215.64665804579	2.12777777777778E-08	52.27285880047	2.30277777777778E-08	1054.45496	95.61795	-0.5392	0	0.9547	0.1003	4064.7498	0	4.753	0
1.6080740366679E+018	213.46202061677	9.05555555555556E-09	52.32076869063	8.97222222222222E-09	1504.03748	85.577335	nan	0	0.6394	0.04	nan	0	nan	0
1.60782815838036E+018	214.84505836338	4.55555555555556E-09	51.92906046297	4.86111111111111E-09	774.232605	11.2800905	0.126	0	1.2619	0.0211	5151.1255	0	4.4312	0
1.60783087279973E+018	215.12634475803	8.05555555555556E-09	51.98814970814	9.77777777777778E-09	336.998383	4.22348049999999	-0.003	0	2.9413	0.0411	3805.4495	0	4.5853	0
1.60792584311556E+018	215.31113688774	3.52777777777778E-09	52.05491036579	3.94444444444445E-09	1432.74011	33.232605	-0.7282	0	0.6716	0.0164	5644.2715	0	4.1483	0
1.60818151392946E+018	213.4786556078	0.000000006	53.06939603793	5.69444444444445E-09	816.775879	17.809387	-0.7815	0	1.1992	0.0247	4942.5317	0	4.5386	0
1.60786588537303E+018	214.22159322192	9.80555555555556E-09	51.94220804061	1.10277777777778E-08	1296.90405	72.39148	-0.5453	0	0.7535	0.0441	4854.8555	0	4.692	0
1.60809454943167E+018	213.32944070577	1.99166666666667E-08	52.54610144997	2.24444444444444E-08	945.411926	78.9839175	-1.2823	0	1.04	0.0924	4309.8096	0	4.8627	0
1.60786588107764E+018	214.20577832632	4.72777777777778E-08	51.94406827785	0.000000054	497.391693	48.043335	nan	0	2.045	0.2192	nan	0	nan	0
1.60786588537301E+018	214.20424627503	1.01111111111111E-08	51.94383556692	1.14722222222222E-08	1335.47241	87.35675	-0.9284	0	0.7146	0.046	5213.3721	0	4.6673	0
1.60825150471592E+018	214.73164222756	2.53055555555556E-08	53.44548746967	0.00000002575	1685.9552	269.897825	-0.5755	0	0.5377	0.1066	5528.1392	0	3.5647	0
